"week" "question" "score"
"1329" "37" "form.bp2.danger_number" "83.760169779121"
"1330" "38" "form.bp2.danger_number" "42.521455632504"
"1331" "1" "form.bp1.tt_booster" "5.76132670119447"
"1332" "2" "form.bp1.tt_booster" "12.4538168720459"
"1333" "3" "form.bp1.tt_booster" "14.3212342788878"
"1334" "4" "form.bp1.tt_booster" "23.5692622105674"
"1335" "5" "form.bp1.tt_booster" "34.0408488643615"
"1336" "6" "form.bp1.tt_booster" "31.9284121705977"
"1337" "7" "form.bp1.tt_booster" "23.0982425271862"
"1338" "8" "form.bp1.tt_booster" "22.341162911385"
"1339" "9" "form.bp1.tt_booster" "16.9077197561891"
"1340" "10" "form.bp1.tt_booster" "14.1052446817659"
"1341" "11" "form.bp1.tt_booster" "16.0976885343168"
"1342" "12" "form.bp1.tt_booster" "9.35416106892419"
"1343" "13" "form.bp1.tt_booster" "12.8856386394422"
"1344" "14" "form.bp1.tt_booster" "14.766603400194"
"1345" "15" "form.bp1.tt_booster" "20.3697153412539"
"1346" "16" "form.bp1.tt_booster" "5.31892373518344"
"1347" "17" "form.bp1.tt_booster" "9.36849902272844"
"1348" "18" "form.bp1.tt_booster" "8.61733478261959"
"1349" "19" "form.bp1.tt_booster" "10.5355811133039"
"1350" "20" "form.bp1.tt_booster" "8.23695044661763"
"1351" "21" "form.bp1.tt_booster" "10.8734410839597"
"1352" "22" "form.bp1.tt_booster" "11.5278539517826"
"1353" "23" "form.bp1.tt_booster" "9.35479927741041"
"1354" "24" "form.bp1.tt_booster" "8.30685065626287"
"1355" "25" "form.bp1.tt_booster" "14.8685444864043"
"1356" "26" "form.bp1.tt_booster" "8.7077543920015"
"1357" "27" "form.bp1.tt_booster" "22.0888818929185"
"1358" "28" "form.bp1.tt_booster" "15.6618141318464"
"1359" "29" "form.bp1.tt_booster" "18.2331707551783"
"1360" "30" "form.bp1.tt_booster" "24.0904044741833"
"1361" "31" "form.bp1.tt_booster" "10.1725020909495"
"1362" "32" "form.bp1.tt_booster" "11.6705688402045"
"1363" "33" "form.bp1.tt_booster" "11.8942037504314"
"1364" "34" "form.bp1.tt_booster" "19.5188539639718"
"1365" "35" "form.bp1.tt_booster" "7.52221873292031"
"1366" "36" "form.bp1.tt_booster" "5.96400910380954"
"1367" "37" "form.bp1.tt_booster" "14.2898539579471"
"1368" "38" "form.bp1.tt_booster" "25.6757825560173"
"1369" "1" "form.bp1.anc2.anc2_abdominal_exam" "0"
"1370" "2" "form.bp1.anc2.anc2_abdominal_exam" "0"
"1371" "3" "form.bp1.anc2.anc2_abdominal_exam" "0"
"1372" "4" "form.bp1.anc2.anc2_abdominal_exam" "12.2471588499966"
"1373" "5" "form.bp1.anc2.anc2_abdominal_exam" "21.8324636699893"
"1374" "6" "form.bp1.anc2.anc2_abdominal_exam" "0"
"1375" "7" "form.bp1.anc2.anc2_abdominal_exam" "7.39037805867036"
"1376" "8" "form.bp1.anc2.anc2_abdominal_exam" "9.41029999350238"
"1377" "9" "form.bp1.anc2.anc2_abdominal_exam" "0"
"1378" "10" "form.bp1.anc2.anc2_abdominal_exam" "0"
"1379" "11" "form.bp1.anc2.anc2_abdominal_exam" "0"
"1380" "12" "form.bp1.anc2.anc2_abdominal_exam" "0"
"1381" "13" "form.bp1.anc2.anc2_abdominal_exam" "9.98018935838822"
"1382" "14" "form.bp1.anc2.anc2_abdominal_exam" "13.387524402883"
"1383" "15" "form.bp1.anc2.anc2_abdominal_exam" "18.4035319089245"
"1384" "16" "form.bp1.anc2.anc2_abdominal_exam" "7.78146637100931"
"1385" "17" "form.bp1.anc2.anc2_abdominal_exam" "13.2740823686434"
"1386" "18" "form.bp1.anc2.anc2_abdominal_exam" "0"
"1387" "19" "form.bp1.anc2.anc2_abdominal_exam" "0"
"1388" "20" "form.bp1.anc2.anc2_abdominal_exam" "11.1673515652962"
"1389" "21" "form.bp1.anc2.anc2_abdominal_exam" "3.44677859957773"
"1390" "22" "form.bp1.anc2.anc2_abdominal_exam" "7.62593864934284"
"1391" "23" "form.bp1.anc2.anc2_abdominal_exam" "0"
"1392" "24" "form.bp1.anc2.anc2_abdominal_exam" "5.80817968792553"
"1393" "25" "form.bp1.anc2.anc2_abdominal_exam" "13.0018499238996"
"1394" "26" "form.bp1.anc2.anc2_abdominal_exam" "0"
"1395" "27" "form.bp1.anc2.anc2_abdominal_exam" "13.4284711510279"
"1396" "28" "form.bp1.anc2.anc2_abdominal_exam" "0"
"1397" "29" "form.bp1.anc2.anc2_abdominal_exam" "10.5216055593264"
"1398" "30" "form.bp1.anc2.anc2_abdominal_exam" "17.3255072167108"
"1399" "31" "form.bp1.anc2.anc2_abdominal_exam" "13.089578703366"
"1400" "32" "form.bp1.anc2.anc2_abdominal_exam" "9.58537937812709"
"1401" "33" "form.bp1.anc2.anc2_abdominal_exam" "0"
"1402" "34" "form.bp1.anc2.anc2_abdominal_exam" "15.6526600195871"
"1403" "35" "form.bp1.anc2.anc2_abdominal_exam" "12.503348876618"
"1404" "36" "form.bp1.anc2.anc2_abdominal_exam" "13.9933856277856"
"1405" "37" "form.bp1.anc2.anc2_abdominal_exam" "7.92332125939107"
"1406" "38" "form.bp1.anc2.anc2_abdominal_exam" "13.1342890512098"
"1407" "1" "form.bp2.phone_vehicle" "28.3252964991709"
"1408" "2" "form.bp2.phone_vehicle" "24.9622848243286"
"1409" "3" "form.bp2.phone_vehicle" "22.2160624173044"
"1410" "4" "form.bp2.phone_vehicle" "66.2213502158092"
"1411" "5" "form.bp2.phone_vehicle" "76.5065986000983"
"1412" "6" "form.bp2.phone_vehicle" "59.1104523324012"
"1413" "7" "form.bp2.phone_vehicle" "53.9500035587128"
"1414" "8" "form.bp2.phone_vehicle" "64.7447777976465"
"1415" "9" "form.bp2.phone_vehicle" "85.1364391916405"
"1416" "10" "form.bp2.phone_vehicle" "70.4579816577753"
"1417" "11" "form.bp2.phone_vehicle" "73.6912902385941"
"1418" "12" "form.bp2.phone_vehicle" "58.6249515821095"
"1419" "13" "form.bp2.phone_vehicle" "104.410090946201"
"1420" "14" "form.bp2.phone_vehicle" "103.615973840816"
"1421" "15" "form.bp2.phone_vehicle" "94.6877666079913"
"1422" "16" "form.bp2.phone_vehicle" "59.7295495648157"
"1423" "17" "form.bp2.phone_vehicle" "54.095840412395"
"1424" "18" "form.bp2.phone_vehicle" "58.4904857427056"
"1425" "19" "form.bp2.phone_vehicle" "50.5178275522678"
"1426" "20" "form.bp2.phone_vehicle" "51.279441661114"
"1427" "21" "form.bp2.phone_vehicle" "52.280371778139"
"1428" "22" "form.bp2.phone_vehicle" "45.8452815369628"
"1429" "23" "form.bp2.phone_vehicle" "47.6232389723019"
"1430" "24" "form.bp2.phone_vehicle" "34.6647868999955"
"1431" "25" "form.bp2.phone_vehicle" "48.8025286295972"
"1432" "26" "form.bp2.phone_vehicle" "63.902336239974"
"1433" "27" "form.bp2.phone_vehicle" "66.4927666948431"
"1434" "28" "form.bp2.phone_vehicle" "75.341229769664"
"1435" "29" "form.bp2.phone_vehicle" "63.1474660004596"
"1436" "30" "form.bp2.phone_vehicle" "74.3385910376268"
"1437" "31" "form.bp2.phone_vehicle" "73.875875750832"
"1438" "32" "form.bp2.phone_vehicle" "69.8915667725445"
"1439" "33" "form.bp2.phone_vehicle" "66.3058645386397"
"1440" "34" "form.bp2.phone_vehicle" "93.2839505433055"
"1441" "35" "form.bp2.phone_vehicle" "74.7079488186418"
"1442" "36" "form.bp2.phone_vehicle" "80.2084867528064"
"1443" "37" "form.bp2.phone_vehicle" "76.0351874166877"
"1444" "38" "form.bp2.phone_vehicle" "39.4467833095289"
"1445" "1" "form.bp2.not_yet_clean" "0"
"1446" "2" "form.bp2.not_yet_clean" "0"
"1447" "3" "form.bp2.not_yet_clean" "0"
"1448" "4" "form.bp2.not_yet_clean" "0"
"1449" "5" "form.bp2.not_yet_clean" "0"
"1450" "6" "form.bp2.not_yet_clean" "0"
"1451" "7" "form.bp2.not_yet_clean" "0"
"1452" "8" "form.bp2.not_yet_clean" "0"
"1453" "9" "form.bp2.not_yet_clean" "0"
"1454" "10" "form.bp2.not_yet_clean" "0"
"1455" "11" "form.bp2.not_yet_clean" "0"
"1456" "12" "form.bp2.not_yet_clean" "0"
"1457" "13" "form.bp2.not_yet_clean" "0"
"1458" "14" "form.bp2.not_yet_clean" "0"
"1459" "15" "form.bp2.not_yet_clean" "0"
"1460" "16" "form.bp2.not_yet_clean" "0"
"1461" "17" "form.bp2.not_yet_clean" "0"
"1462" "18" "form.bp2.not_yet_clean" "0"
"1463" "19" "form.bp2.not_yet_clean" "0"
"1464" "20" "form.bp2.not_yet_clean" "0"
"1465" "21" "form.bp2.not_yet_clean" "0"
"1466" "22" "form.bp2.not_yet_clean" "0"
"1467" "23" "form.bp2.not_yet_clean" "0"
"1468" "24" "form.bp2.not_yet_clean" "0"
"1469" "25" "form.bp2.not_yet_clean" "0"
"1470" "26" "form.bp2.not_yet_clean" "0"
"1471" "27" "form.bp2.not_yet_clean" "0"
"1472" "28" "form.bp2.not_yet_clean" "0"
"1473" "29" "form.bp2.not_yet_clean" "0"
"1474" "30" "form.bp2.not_yet_clean" "0"
"1475" "31" "form.bp2.not_yet_clean" "0"
"1476" "32" "form.bp2.not_yet_clean" "0"
"1477" "33" "form.bp2.not_yet_clean" "0"
"1478" "34" "form.bp2.not_yet_clean" "0"
"1479" "35" "form.bp2.not_yet_clean" "0"
"1480" "36" "form.bp2.not_yet_clean" "0"
"1481" "37" "form.bp2.not_yet_clean" "0"
"1482" "38" "form.bp2.not_yet_clean" "0"
"1483" "1" "form.conceive" "20.9061154298176"
"1484" "2" "form.conceive" "0"
"1485" "3" "form.conceive" "17.0485141535926"
"1486" "4" "form.conceive" "64.9323823361641"
"1487" "5" "form.conceive" "64.8942496250283"
"1488" "6" "form.conceive" "59.6513352382153"
"1489" "7" "form.conceive" "38.9428307031225"
"1490" "8" "form.conceive" "44.881321569483"
"1491" "9" "form.conceive" "52.1238604497055"
"1492" "10" "form.conceive" "46.9040568604925"
"1493" "11" "form.conceive" "52.1647231183417"
"1494" "12" "form.conceive" "43.599999707057"
"1495" "13" "form.conceive" "57.8273780232332"
"1496" "14" "form.conceive" "77.5489361291213"
"1497" "15" "form.conceive" "72.5962439444639"
"1498" "16" "form.conceive" "48.11623547489"
"1499" "17" "form.conceive" "48.8926398734031"
"1500" "18" "form.conceive" "50.5774271591824"
"1501" "19" "form.conceive" "55.6038190963265"
"1502" "20" "form.conceive" "48.7381206760079"
"1503" "21" "form.conceive" "38.6638864109712"
"1504" "22" "form.conceive" "44.3997107877054"
"1505" "23" "form.conceive" "43.3722371831397"
"1506" "24" "form.conceive" "31.4490148648988"
"1507" "25" "form.conceive" "43.4900018427899"
"1508" "26" "form.conceive" "49.2374029371422"
"1509" "27" "form.conceive" "51.3483320360151"
"1510" "28" "form.conceive" "54.6362675797304"
"1511" "29" "form.conceive" "63.4196397381612"
"1512" "30" "form.conceive" "58.5773296177629"
"1513" "31" "form.conceive" "71.2089282948539"
"1514" "32" "form.conceive" "60.6566940511006"
"1515" "33" "form.conceive" "46.630726688943"
"1516" "34" "form.conceive" "72.618436281057"
"1517" "35" "form.conceive" "55.9916967058919"
"1518" "36" "form.conceive" "60.0533126043055"
"1519" "37" "form.conceive" "53.8936867989209"
"1520" "38" "form.conceive" "24.0568257640659"
"1521" "1" "form.bp2.saving_money" "0"
"1522" "2" "form.bp2.saving_money" "0"
"1523" "3" "form.bp2.saving_money" "0"
"1524" "4" "form.bp2.saving_money" "0"
"1525" "5" "form.bp2.saving_money" "60.4990579439318"
"1526" "6" "form.bp2.saving_money" "50.1312635697305"
"1527" "7" "form.bp2.saving_money" "43.9134962930268"
"1528" "8" "form.bp2.saving_money" "40.0656619326343"
"1529" "9" "form.bp2.saving_money" "47.8383922971852"
"1530" "10" "form.bp2.saving_money" "48.937253874599"
"1531" "11" "form.bp2.saving_money" "48.5576229152685"
"1532" "12" "form.bp2.saving_money" "0"
"1533" "13" "form.bp2.saving_money" "59.3412848813665"
"1534" "14" "form.bp2.saving_money" "0"
"1535" "15" "form.bp2.saving_money" "0"
"1536" "16" "form.bp2.saving_money" "39.307684893147"
"1537" "17" "form.bp2.saving_money" "38.3917200782011"
"1538" "18" "form.bp2.saving_money" "0"
"1539" "19" "form.bp2.saving_money" "0"
"1540" "20" "form.bp2.saving_money" "0"
"1541" "21" "form.bp2.saving_money" "37.9395819749791"
"1542" "22" "form.bp2.saving_money" "0"
"1543" "23" "form.bp2.saving_money" "44.0814836165065"
"1544" "24" "form.bp2.saving_money" "0"
"1545" "25" "form.bp2.saving_money" "41.5916710784158"
"1546" "26" "form.bp2.saving_money" "48.9406571294434"
"1547" "27" "form.bp2.saving_money" "59.9163500957837"
"1548" "28" "form.bp2.saving_money" "0"
"1549" "29" "form.bp2.saving_money" "59.4138854925549"
"1550" "30" "form.bp2.saving_money" "64.7774673541045"
"1551" "31" "form.bp2.saving_money" "0"
"1552" "32" "form.bp2.saving_money" "0"
"1553" "33" "form.bp2.saving_money" "49.1667926609272"
"1554" "34" "form.bp2.saving_money" "83.6538729419412"
"1555" "35" "form.bp2.saving_money" "0"
"1556" "36" "form.bp2.saving_money" "73.5655560742884"
"1557" "37" "form.bp2.saving_money" "0"
"1558" "38" "form.bp2.saving_money" "0"
"1559" "1" "form.bp2.materials" "0"
"1560" "2" "form.bp2.materials" "0"
"1561" "3" "form.bp2.materials" "0"
"1562" "4" "form.bp2.materials" "0"
"1563" "5" "form.bp2.materials" "2.47438781982962"
"1564" "6" "form.bp2.materials" "0"
"1565" "7" "form.bp2.materials" "0"
"1566" "8" "form.bp2.materials" "0"
"1567" "9" "form.bp2.materials" "0"
"1568" "10" "form.bp2.materials" "0"
"1569" "11" "form.bp2.materials" "0"
"1570" "12" "form.bp2.materials" "0"
"1571" "13" "form.bp2.materials" "0"
"1572" "14" "form.bp2.materials" "0"
"1573" "15" "form.bp2.materials" "0"
"1574" "16" "form.bp2.materials" "0"
"1575" "17" "form.bp2.materials" "0"
"1576" "18" "form.bp2.materials" "0"
"1577" "19" "form.bp2.materials" "0"
"1578" "20" "form.bp2.materials" "0"
"1579" "21" "form.bp2.materials" "0"
"1580" "22" "form.bp2.materials" "3.513431222059"
"1581" "23" "form.bp2.materials" "2.2540762919397"
"1582" "24" "form.bp2.materials" "1.10499793044188"
"1583" "25" "form.bp2.materials" "3.39554624312323"
"1584" "26" "form.bp2.materials" "0"
"1585" "27" "form.bp2.materials" "2.05138662160834"
"1586" "28" "form.bp2.materials" "0"
"1587" "29" "form.bp2.materials" "0"
"1588" "30" "form.bp2.materials" "0"
"1589" "31" "form.bp2.materials" "0"
"1590" "32" "form.bp2.materials" "4.10880838922369"
"1591" "33" "form.bp2.materials" "3.91543616628885"
"1592" "34" "form.bp2.materials" "0"
"1593" "35" "form.bp2.materials" "2.51813925601622"
"1594" "36" "form.bp2.materials" "2.49626776011235"
"1595" "37" "form.bp2.materials" "4.3158647289349"
"1596" "38" "form.bp2.materials" "0"
"1597" "1" "form.bp1.anc1.anc1_abdominal_exam" "0"
"1598" "2" "form.bp1.anc1.anc1_abdominal_exam" "16.3548695775414"
"1599" "3" "form.bp1.anc1.anc1_abdominal_exam" "14.1769699632749"
"1600" "4" "form.bp1.anc1.anc1_abdominal_exam" "49.5947100695623"
"1601" "5" "form.bp1.anc1.anc1_abdominal_exam" "40.6779325436328"
"1602" "6" "form.bp1.anc1.anc1_abdominal_exam" "35.1557560141896"
"1603" "7" "form.bp1.anc1.anc1_abdominal_exam" "21.5900970745899"
"1604" "8" "form.bp1.anc1.anc1_abdominal_exam" "17.6121292415528"
"1605" "9" "form.bp1.anc1.anc1_abdominal_exam" "29.1749505471228"
"1606" "10" "form.bp1.anc1.anc1_abdominal_exam" "14.936739261103"
"1607" "11" "form.bp1.anc1.anc1_abdominal_exam" "22.3675209721993"
"1608" "12" "form.bp1.anc1.anc1_abdominal_exam" "0"
"1609" "13" "form.bp1.anc1.anc1_abdominal_exam" "15.7741830798678"
"1610" "14" "form.bp1.anc1.anc1_abdominal_exam" "23.0117729784531"
"1611" "15" "form.bp1.anc1.anc1_abdominal_exam" "21.7297491889054"
"1612" "16" "form.bp1.anc1.anc1_abdominal_exam" "0"
"1613" "17" "form.bp1.anc1.anc1_abdominal_exam" "21.7485916843832"
"1614" "18" "form.bp1.anc1.anc1_abdominal_exam" "0"
"1615" "19" "form.bp1.anc1.anc1_abdominal_exam" "19.607521117046"
"1616" "20" "form.bp1.anc1.anc1_abdominal_exam" "19.080844264789"
"1617" "21" "form.bp1.anc1.anc1_abdominal_exam" "0"
"1618" "22" "form.bp1.anc1.anc1_abdominal_exam" "14.6256016753208"
"1619" "23" "form.bp1.anc1.anc1_abdominal_exam" "12.789960318222"
"1620" "24" "form.bp1.anc1.anc1_abdominal_exam" "14.8341253756654"
"1621" "25" "form.bp1.anc1.anc1_abdominal_exam" "18.6748749813431"
"1622" "26" "form.bp1.anc1.anc1_abdominal_exam" "13.2956203008976"
"1623" "27" "form.bp1.anc1.anc1_abdominal_exam" "26.9942424687477"
"1624" "28" "form.bp1.anc1.anc1_abdominal_exam" "45.4655599048218"
"1625" "29" "form.bp1.anc1.anc1_abdominal_exam" "29.0163060805429"
"1626" "30" "form.bp1.anc1.anc1_abdominal_exam" "36.5194991963822"
"1627" "31" "form.bp1.anc1.anc1_abdominal_exam" "26.1447858735919"
"1628" "32" "form.bp1.anc1.anc1_abdominal_exam" "22.1356634144894"
"1629" "33" "form.bp1.anc1.anc1_abdominal_exam" "18.2761180339982"
"1630" "34" "form.bp1.anc1.anc1_abdominal_exam" "38.10898099679"
"1631" "35" "form.bp1.anc1.anc1_abdominal_exam" "31.6384918674767"
"1632" "36" "form.bp1.anc1.anc1_abdominal_exam" "20.5948609275525"
"1633" "37" "form.bp1.anc1.anc1_abdominal_exam" "28.8184926937217"
"1634" "38" "form.bp1.anc1.anc1_abdominal_exam" "30.3326189819038"
"1635" "1" "form.bp2.birth_preparedness_vid" "0"
"1636" "2" "form.bp2.birth_preparedness_vid" "0"
"1637" "3" "form.bp2.birth_preparedness_vid" "0"
"1638" "4" "form.bp2.birth_preparedness_vid" "0"
"1639" "5" "form.bp2.birth_preparedness_vid" "0"
"1640" "6" "form.bp2.birth_preparedness_vid" "0"
"1641" "7" "form.bp2.birth_preparedness_vid" "0"
"1642" "8" "form.bp2.birth_preparedness_vid" "0"
"1643" "9" "form.bp2.birth_preparedness_vid" "0"
"1644" "10" "form.bp2.birth_preparedness_vid" "0"
"1645" "11" "form.bp2.birth_preparedness_vid" "0"
"1646" "12" "form.bp2.birth_preparedness_vid" "0"
"1647" "13" "form.bp2.birth_preparedness_vid" "0"
"1648" "14" "form.bp2.birth_preparedness_vid" "0"
"1649" "15" "form.bp2.birth_preparedness_vid" "0"
"1650" "16" "form.bp2.birth_preparedness_vid" "0"
"1651" "17" "form.bp2.birth_preparedness_vid" "0"
"1652" "18" "form.bp2.birth_preparedness_vid" "0"
"1653" "19" "form.bp2.birth_preparedness_vid" "0"
"1654" "20" "form.bp2.birth_preparedness_vid" "0"
"1655" "21" "form.bp2.birth_preparedness_vid" "0"
"1656" "22" "form.bp2.birth_preparedness_vid" "0"
"1657" "23" "form.bp2.birth_preparedness_vid" "0"
"1658" "24" "form.bp2.birth_preparedness_vid" "0"
"1659" "25" "form.bp2.birth_preparedness_vid" "0"
"1660" "26" "form.bp2.birth_preparedness_vid" "0"
"1661" "27" "form.bp2.birth_preparedness_vid" "0"
"1662" "28" "form.bp2.birth_preparedness_vid" "0"
"1663" "29" "form.bp2.birth_preparedness_vid" "0"
"1664" "30" "form.bp2.birth_preparedness_vid" "0"
"1665" "31" "form.bp2.birth_preparedness_vid" "0"
"1666" "32" "form.bp2.birth_preparedness_vid" "0"
"1667" "33" "form.bp2.birth_preparedness_vid" "0"
"1668" "34" "form.bp2.birth_preparedness_vid" "0"
"1669" "35" "form.bp2.birth_preparedness_vid" "0"
"1670" "36" "form.bp2.birth_preparedness_vid" "0"
"1671" "37" "form.bp2.birth_preparedness_vid" "0"
"1672" "38" "form.bp2.birth_preparedness_vid" "0"
"1673" "1" "form.bp1.using_ifa" "37.1791264977658"
"1674" "2" "form.bp1.using_ifa" "0"
"1675" "3" "form.bp1.using_ifa" "5.91838470275662"
"1676" "4" "form.bp1.using_ifa" "25.9921260116173"
"1677" "5" "form.bp1.using_ifa" "29.3873452611009"
"1678" "6" "form.bp1.using_ifa" "19.2128075826892"
"1679" "7" "form.bp1.using_ifa" "8.2687357999386"
"1680" "8" "form.bp1.using_ifa" "14.9297498081442"
"1681" "9" "form.bp1.using_ifa" "15.5845864756617"
"1682" "10" "form.bp1.using_ifa" "8.78755595098355"
"1683" "11" "form.bp1.using_ifa" "19.7863084481055"
"1684" "12" "form.bp1.using_ifa" "0"
"1685" "13" "form.bp1.using_ifa" "7.40126692024014"
"1686" "14" "form.bp1.using_ifa" "29.5370404578117"
"1687" "15" "form.bp1.using_ifa" "19.0637119593186"
"1688" "16" "form.bp1.using_ifa" "8.25343521073714"
